SALES_CHANNEL,TOTAL_PRICE,FINAL_RESULT,HOUR_OF_DAY,ACTIVE_WATCH_DURATION_MINS,ORDER_HOLD_DURATION_MINS,ACCOUNT_OPEN_TO_ORDER_MINS,CASECLOSE_TO_ORDERCLOSE_MINS,CASEOPEN_TO_CASECLOSE_MINS,Risk Label
ONLINE,489.43,GREEN,19,19.511607066635072,17.52,11597.92,4591.62403938334,4040.2939254951734,Good
TELESALES,635.76,GREEN,22,19.511607066635072,10.5,2.42,4591.62403938334,4040.2939254951734,Good
ONLINE,151.14,GREEN,2,19.511607066635072,17.53,933347.37,4591.62403938334,4040.2939254951734,Good
ONLINE,1182.69,GREEN,23,19.511607066635072,12.63,1.67,4591.62403938334,4040.2939254951734,Good
ONLINE,959.61,GREEN,1,19.511607066635072,17.35,796649.25,4591.62403938334,4040.2939254951734,Good
ONLINE,1271.52,GREEN,14,19.511607066635072,19.13,3.43,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,17,16.07,17.12,16.45,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,15,23.35,72.12,991932.62,4591.62403938334,4040.2939254951734,Good
TELESALES,128.4,GREEN,19,19.511607066635072,13.33,2.62,4591.62403938334,4040.2939254951734,Good
TELESALES,1249.92,RED,2,19.511607066635072,18.2,962212.6,2456.75,4036.28,Good
RETAIL,819.13,GREEN,1,19.511607066635072,15.88,2.33,4591.62403938334,4040.2939254951734,Good
TELESALES,258.72,GREEN,15,18.83,21.22,1.87,4591.62403938334,4040.2939254951734,Good
ONLINE,130.07,GREEN,23,18.9,83.18,466859.6,4591.62403938334,4040.2939254951734,Good
ONLINE,1390.87,GREEN,17,22.85,24.03,469109.87,4591.62403938334,4040.2939254951734,Good
ONLINE,129.77,GREEN,17,19.511607066635072,184.27,9808.85,4591.62403938334,4040.2939254951734,Good
TELESALES,259.56,GREEN,0,16.9,17.5,11.42,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,18,19.511607066635072,11.08,6.48,4591.62403938334,4040.2939254951734,Good
TELESALES,2240.22,YELLOW,20,22.47,22.97,15721.52,6368.97,3143.03,Good
TELESALES,0.0,GREEN,3,19.511607066635072,16.95,357.45,4591.62403938334,4040.2939254951734,Good
ONLINE,877.11,GREEN,22,21.37,95.73,224.18,4591.62403938334,4040.2939254951734,Good
TELESALES,126.96,GREEN,20,22.55,146.8,2.0,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,22,19.511607066635072,17.63,174493.02,4591.62403938334,4040.2939254951734,Good
RETAIL,653.76,GREEN,18,22.88,29.45,202607.72,4591.62403938334,4040.2939254951734,Good
TELESALES,130.19,GREEN,20,21.32,27.82,16.85,4591.62403938334,4040.2939254951734,Good
RETAIL,1279.02,GREEN,19,22.92,23.62,17.8,4591.62403938334,4040.2939254951734,Good
ONLINE,1169.77,RED,15,23.03,84.83,98520.8,4591.62403938334,3361.75,Fraud
TELESALES,0.0,GREEN,1,21.5,323.53,4207.67,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,16,15.9,21.62,2.38,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,YELLOW,20,19.511607066635072,46.4,229206.75,4591.62403938334,6480.03,Fraud
TELESALES,748.84,GREEN,20,19.511607066635072,185.63,6.77,4591.62403938334,4040.2939254951734,Good
ONLINE,635.76,GREEN,21,19.511607066635072,10.42,28940.23,4591.62403938334,4040.2939254951734,Good
TELESALES,750.59,GREEN,22,19.511607066635072,18.45,187278.23,4591.62403938334,4040.2939254951734,Good
TELESALES,1176.92,RED,16,16.7,79.18,527923.03,4591.62403938334,6480.02,Fraud
TELESALES,0.0,GREEN,18,19.511607066635072,185.1,3.83,4591.62403938334,4040.2939254951734,Good
TELESALES,1577.71,YELLOW,1,19.511607066635072,32.83,4.23,4591.62403938334,3807.0,Fraud
ONLINE,637.49,YELLOW,16,19.511607066635072,17.78,18765.35,5687.07,4252.87,Good
ONLINE,2674.84,RED,16,16.38,22.1,6559.93,4591.62403938334,4021.33,Fraud
TELESALES,799.45,RED,23,16.8,47.87,441730.35,4591.62403938334,6480.03,Fraud
ONLINE,755.84,GREEN,4,19.511607066635072,12.25,1.15,4591.62403938334,4040.2939254951734,Good
ONLINE,1059.84,GREEN,21,19.511607066635072,24.48,2.92,4591.62403938334,4040.2939254951734,Good
ONLINE,1069.84,GREEN,23,19.83,21.17,145948.42,4591.62403938334,4040.2939254951734,Good
TELESALES,521.86,GREEN,21,19.511607066635072,16.55,1511.4,4591.62403938334,4040.2939254951734,Good
ONLINE,962.76,RED,16,19.511607066635072,18.25,602728.43,4591.62403938334,4857.32,Fraud
TELESALES,843.62,GREEN,19,19.511607066635072,19.08,6972.15,4591.62403938334,4040.2939254951734,Good
TELESALES,1179.34,YELLOW,15,19.511607066635072,16.88,3745.88,4591.62403938334,1636.5,Fraud
RETAIL,979.12,YELLOW,18,19.511607066635072,14.23,292339.83,4591.62403938334,4040.2939254951734,Fraud
TELESALES,119.76,GREEN,19,22.75,139.9,386149.37,4591.62403938334,4040.2939254951734,Good
TELESALES,631.56,GREEN,17,19.511607066635072,19.38,24573.28,4591.62403938334,4040.2939254951734,Good
TELESALES,384.92,GREEN,21,21.13,78.45,47.8,4591.62403938334,4040.2939254951734,Good
TELESALES,119.76,GREEN,16,18.33,21.45,5.1,4591.62403938334,4040.2939254951734,Good
RETAIL,1172.79,GREEN,17,19.511607066635072,19.43,132312.28,4591.62403938334,4040.2939254951734,Good
RETAIL,1924.59,GREEN,18,19.511607066635072,17.95,28.75,4591.62403938334,4040.2939254951734,Good
ONLINE,1218.84,YELLOW,16,19.511607066635072,14.57,201331.67,4591.62403938334,3216.2,Fraud
TELESALES,258.96,GREEN,1,19.511607066635072,13.07,14.8,4591.62403938334,4040.2939254951734,Collections
ONLINE,0.0,GREEN,18,19.511607066635072,36.8472312529113,4632.17,4591.62403938334,3906.32,Fraud
TELESALES,359.28,RED,22,19.511607066635072,15.27,4.1,4591.62403938334,6480.03,Fraud
ONLINE,119.76,GREEN,20,19.2,25.08,74672.72,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,19.511607066635072,13.47,8.58,4591.62403938334,4040.2939254951734,Good
TELESALES,239.76,YELLOW,21,18.5,19.3,7.42,4591.62403938334,2706.45,Fraud
TELESALES,1903.92,RED,14,19.511607066635072,7.18,5582.73,4591.62403938334,4661.23,Fraud
TELESALES,119.99,GREEN,22,15.67,212.57,2.83,4591.62403938334,4040.2939254951734,Good
TELESALES,256.78,GREEN,0,21.52,77.13,37886.27,4591.62403938334,4040.2939254951734,Good
ONLINE,802.26,GREEN,2,24.2,25.13,1013585.5,4591.62403938334,4040.2939254951734,Good
RETAIL,1337.42,GREEN,20,18.38,20.37,228490.83,4591.62403938334,4040.2939254951734,Good
TELESALES,2068.7,RED,22,18.43,29.43,4753.83,4591.62403938334,4040.2939254951734,Fraud
ONLINE,1631.8,RED,4,18.48,40.72,18071.82,3374.85,6160.25,Good
RETAIL,653.76,GREEN,22,19.511607066635072,19.67,6.77,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,20.08,133.35,7.55,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,22,17.03,18.67,768614.07,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,21,19.511607066635072,179.33,1018494.63,4591.62403938334,4040.2939254951734,Good
TELESALES,755.84,RED,14,19.511607066635072,12.15,431414.97,4591.62403938334,1599.45,Fraud
RETAIL,478.11,GREEN,21,22.73,25.15,10095.65,4591.62403938334,4040.2939254951734,Good
TELESALES,741.84,YELLOW,15,25.98,28.68,8.17,4243.63,3190.53,Good
TELESALES,2080.34,GREEN,0,22.83,25.17,35.02,4591.62403938334,4040.2939254951734,Good
TELESALES,979.86,GREEN,17,16.7,18.27,4.1,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,18,19.511607066635072,17.85,14.17,4591.62403938334,4040.2939254951734,Good
ONLINE,2056.35,GREEN,0,19.511607066635072,13.47,871564.65,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,14,19.511607066635072,36.8472312529113,1105.58,4591.62403938334,6480.03,Fraud
RETAIL,799.45,RED,14,19.511607066635072,18.68,20240.25,4591.62403938334,3192.32,Fraud
ONLINE,1196.92,RED,13,19.511607066635072,10.58,9981.63,4591.62403938334,2137.47,Fraud
ONLINE,0.0,GREEN,0,15.7,16.57,1.45,4591.62403938334,4040.2939254951734,Good
TELESALES,1604.52,RED,17,19.511607066635072,10.83,263254.15,4591.62403938334,3055.9,Fraud
ONLINE,810.74,GREEN,23,19.511607066635072,8.77,202234.13,4591.62403938334,4040.2939254951734,Good
TELESALES,1187.92,RED,13,20.62,52.52,40864.67,4591.62403938334,6480.02,Fraud
ONLINE,0.0,GREEN,14,14.77,145.38,2.15,4591.62403938334,4040.2939254951734,Good
RETAIL,258.36,GREEN,18,19.511607066635072,14.02,6.7,4591.62403938334,4040.2939254951734,Good
TELESALES,377.56,GREEN,21,21.03,22.85,2482.38,4591.62403938334,4040.2939254951734,Good
TELESALES,131.76,YELLOW,17,25.5,169.2,2.32,4948.58,3894.72,Good
TELESALES,125.92,GREEN,1,20.87,21.53,4.08,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,15,19.511607066635072,11.18,0.43,4591.62403938334,4040.2939254951734,Good
RETAIL,1598.9,GREEN,21,19.511607066635072,12.75,3.58,4591.62403938334,4040.2939254951734,Good
RETAIL,1433.89,GREEN,15,19.511607066635072,16.47,12.88,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,36.8472312529113,4.98,4591.62403938334,6480.02,Fraud
ONLINE,381.07,YELLOW,13,19.511607066635072,7.23,3829.37,4591.62403938334,6480.03,Fraud
TELESALES,130.35,YELLOW,19,19.511607066635072,16.07,107899.47,4591.62403938334,3147.87,Fraud
TELESALES,127.71,GREEN,23,19.511607066635072,14.45,547341.28,4591.62403938334,4040.2939254951734,Good
TELESALES,1079.84,GREEN,23,19.511607066635072,11.05,2.32,4591.62403938334,4040.2939254951734,Good
ONLINE,130.86,GREEN,23,19.511607066635072,14.78,547519.73,4591.62403938334,4040.2939254951734,Good
ONLINE,1125.91,GREEN,23,19.511607066635072,15.03,37172.07,4591.62403938334,4040.2939254951734,Good
TELESALES,637.86,GREEN,19,21.07,22.0,3.63,4591.62403938334,4040.2939254951734,Good
TELESALES,754.24,GREEN,21,20.15,22.07,106.37,4591.62403938334,4040.2939254951734,Collections
ONLINE,757.59,GREEN,18,17.67,19.83,243031.72,4591.62403938334,4040.2939254951734,Good
TELESALES,1069.84,GREEN,17,18.63,19.7,1087.6,4591.62403938334,4040.2939254951734,Good
ONLINE,1340.54,GREEN,20,19.55,21.45,931523.87,4591.62403938334,4040.2939254951734,Good
TELESALES,962.76,GREEN,17,19.511607066635072,5.35,2.6,4591.62403938334,4040.2939254951734,Good
TELESALES,761.56,GREEN,18,19.511607066635072,14.25,12.37,4591.62403938334,4040.2939254951734,Good
TELESALES,2263.63,GREEN,17,19.511607066635072,10.57,18.53,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,21,22.38,22.62,109935.28,4591.62403938334,4040.2939254951734,Good
RETAIL,853.92,GREEN,21,19.511607066635072,16.12,122332.18,4591.62403938334,4040.2939254951734,Good
TELESALES,609.42,GREEN,15,19.511607066635072,13.77,7.42,4591.62403938334,4040.2939254951734,Good
TELESALES,794.76,RED,20,21.95,101.77,1009145.55,4591.62403938334,2956.9,Fraud
TELESALES,0.0,GREEN,3,19.511607066635072,11.8,2.68,4591.62403938334,4040.2939254951734,Good
ONLINE,1258.87,GREEN,10,19.511607066635072,46.3,10540.05,4591.62403938334,4040.2939254951734,Good
RETAIL,1165.92,GREEN,21,20.77,22.2,917668.97,4591.62403938334,4040.2939254951734,Good
TELESALES,635.76,GREEN,21,19.511607066635072,11.68,92511.3,4591.62403938334,4040.2939254951734,Good
TELESALES,2976.3,RED,20,19.511607066635072,10.68,15809.82,4591.62403938334,2930.3,Fraud
TELESALES,128.39,GREEN,15,15.72,16.65,13.87,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,9.68,132234.8,4591.62403938334,4040.2939254951734,Good
ONLINE,2956.44,RED,21,19.511607066635072,40.35,12886.17,4591.62403938334,2532.2,Fraud
TELESALES,1176.92,GREEN,20,19.511607066635072,12.15,32.83,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,23,18.7,21.62,18.02,4591.62403938334,4040.2939254951734,Good
TELESALES,847.62,GREEN,1,17.22,19.28,6.82,4591.62403938334,4040.2939254951734,Good
ONLINE,2799.6,GREEN,1,19.511607066635072,281.53,300006.5,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,19.511607066635072,36.8472312529113,3.32,4591.62403938334,4040.2939254951734,Good
ONLINE,744.29,YELLOW,19,19.13,20.9,371662.6,4591.62403938334,2684.95,Fraud
TELESALES,877.92,GREEN,23,19.511607066635072,14.47,504.15,4591.62403938334,4040.2939254951734,Good
ONLINE,2633.97,RED,0,19.511607066635072,5.48,217.85,4113.88,4124.22,Good
TELESALES,0.0,GREEN,18,21.72,429.0,4513.82,4591.62403938334,4040.2939254951734,Good
TELESALES,1209.92,RED,22,22.45,43.88,11.98,4591.62403938334,2859.08,Fraud
TELESALES,824.75,RED,17,15.13,102.17,4097.95,4591.62403938334,6480.05,Fraud
ONLINE,605.38,GREEN,19,19.511607066635072,17.58,641005.1,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,18,19.0,20.98,6.83,4591.62403938334,4040.2939254951734,Good
TELESALES,794.76,RED,15,19.45,20.83,65904.73,4591.62403938334,1445.9,Fraud
TELESALES,130.56,GREEN,16,18.82,41.08,444444.48,4591.62403938334,4040.2939254951734,Good
TELESALES,1324.92,RED,11,23.1,360.25,64292.2,4591.62403938334,3189.65,Fraud
TELESALES,655.26,GREEN,18,19.511607066635072,17.93,22.43,4591.62403938334,4040.2939254951734,Good
TELESALES,258.96,GREEN,17,19.511607066635072,12.97,237.38,4591.62403938334,4040.2939254951734,Good
RETAIL,802.26,GREEN,18,16.15,30.93,4.28,4591.62403938334,4040.2939254951734,Good
TELESALES,258.96,GREEN,16,19.511607066635072,14.47,22.22,4591.62403938334,4040.2939254951734,Good
ONLINE,370.92,GREEN,20,24.48,144.18,1009262.53,4591.62403938334,4040.2939254951734,Good
RETAIL,606.18,GREEN,14,20.77,98.1,8.0,4591.62403938334,4040.2939254951734,Good
ONLINE,256.56,GREEN,22,20.1,21.9,349533.25,4591.62403938334,4040.2939254951734,Good
RETAIL,1249.92,RED,23,19.511607066635072,15.85,129149.88,4591.62403938334,6480.05,Fraud
TELESALES,129.36,RED,16,19.511607066635072,6.17,14.9,4591.62403938334,6480.02,Fraud
ONLINE,127.26,GREEN,21,19.511607066635072,18.07,625436.12,4591.62403938334,4040.2939254951734,Good
ONLINE,815.9,GREEN,15,19.511607066635072,12.83,44808.3,4591.62403938334,4040.2939254951734,Good
TELESALES,1036.84,YELLOW,1,19.511607066635072,14.28,27267.57,4169.93,4444.58,Good
RETAIL,749.76,GREEN,22,19.511607066635072,12.2,197136.45,4591.62403938334,4040.2939254951734,Good
RETAIL,132.06,YELLOW,19,19.511607066635072,17.88,121254.33,4591.62403938334,4040.2939254951734,Fraud
TELESALES,0.0,GREEN,22,18.42,63.82,3.75,4591.62403938334,4040.2939254951734,Good
RETAIL,1799.28,RED,17,16.75,19.5,21.72,4591.62403938334,2991.35,Fraud
TELESALES,1079.84,GREEN,16,19.511607066635072,22.73,751284.82,4591.62403938334,4040.2939254951734,Good
RETAIL,128.16,GREEN,14,19.511607066635072,9.62,3.23,4591.62403938334,4040.2939254951734,Good
RETAIL,1099.92,RED,23,19.511607066635072,17.0,37.7,4591.62403938334,6480.02,Fraud
RETAIL,476.76,GREEN,22,19.511607066635072,6.62,6.88,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,1,19.511607066635072,36.8472312529113,115.83,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,0,22.78,112.53,652312.65,4591.62403938334,4040.2939254951734,Good
TELESALES,1168.67,RED,15,16.1,18.02,303007.3,4591.62403938334,4040.2939254951734,Fraud
TELESALES,0.0,GREEN,17,15.62,193.15,3.72,4591.62403938334,4040.2939254951734,Good
ONLINE,1801.47,YELLOW,20,19.511607066635072,11.07,19103.82,2238.72,6480.2,Fraud
ONLINE,621.05,GREEN,22,19.511607066635072,7.82,2.32,4591.62403938334,4040.2939254951734,Good
RETAIL,638.76,GREEN,18,19.511607066635072,19.72,16.48,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,19.82,47.93,358.28,4591.62403938334,4040.2939254951734,Good
TELESALES,641.76,GREEN,23,19.511607066635072,6.98,1.52,4591.62403938334,4040.2939254951734,Good
TELESALES,1604.52,RED,22,19.511607066635072,17.43,11369.32,4591.62403938334,5412.95,Fraud
TELESALES,794.76,RED,13,19.93,21.97,5210.43,4560.05,3285.82,Good
ONLINE,1275.72,GREEN,2,22.9,24.7,165469.2,4591.62403938334,4040.2939254951734,Good
ONLINE,1007.5,RED,4,13.63,70.82,3075.83,4591.62403938334,4040.2939254951734,Fraud
TELESALES,476.76,GREEN,16,19.511607066635072,14.35,18515.02,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,0,19.511607066635072,18.5,3.88,4591.62403938334,4040.2939254951734,Good
RETAIL,812.76,RED,23,19.511607066635072,10.55,4.48,4591.62403938334,5809.73,Fraud
ONLINE,639.51,GREEN,0,19.511607066635072,11.17,925721.88,4591.62403938334,4040.2939254951734,Good
ONLINE,260.92,GREEN,0,17.22,19.77,1.08,4591.62403938334,4040.2939254951734,Good
TELESALES,641.76,GREEN,0,19.511607066635072,7.1,168.38,4591.62403938334,4040.2939254951734,Good
ONLINE,2737.32,RED,21,19.511607066635072,8.55,2991.08,4591.62403938334,4414.95,Fraud
TELESALES,962.76,GREEN,17,19.511607066635072,19.8,103691.38,4591.62403938334,4040.2939254951734,Good
ONLINE,847.99,GREEN,23,19.511607066635072,15.6,261306.22,4591.62403938334,4040.2939254951734,Good
ONLINE,1536.99,RED,14,19.511607066635072,17.1,165270.52,4591.62403938334,6480.03,Fraud
ONLINE,0.0,GREEN,3,16.73,51.48,0.35,4591.62403938334,4040.2939254951734,Good
ONLINE,809.76,RED,21,16.43,18.55,4264.47,4591.62403938334,3996.22,Fraud
ONLINE,254.16,GREEN,13,16.52,22.05,786917.15,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,14,19.511607066635072,36.8472312529113,45.63,4591.62403938334,4040.2939254951734,Good
TELESALES,374.42,YELLOW,19,19.02,24.78,280887.8,4591.62403938334,6480.02,Fraud
ONLINE,0.0,GREEN,19,19.18,89.52,1.05,4591.62403938334,4040.2939254951734,Good
ONLINE,799.45,GREEN,18,15.48,17.47,2.9,4591.62403938334,4040.2939254951734,Good
RETAIL,828.5,GREEN,21,19.511607066635072,11.93,8.0,4591.62403938334,4040.2939254951734,Good
RETAIL,504.96,GREEN,19,22.22,84.38,14.45,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,21,19.511607066635072,36.8472312529113,8893.88,4591.62403938334,6480.02,Fraud
TELESALES,128.39,GREEN,21,23.87,29.25,7.68,4591.62403938334,4040.2939254951734,Good
TELESALES,750.59,GREEN,22,19.511607066635072,14.63,2.55,4591.62403938334,4040.2939254951734,Good
TELESALES,647.76,GREEN,21,15.33,22.87,15633.77,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,17,20.63,21.55,2.22,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,17,19.511607066635072,36.8472312529113,820155.25,4591.62403938334,4040.2939254951734,Collections
ONLINE,479.57,RED,16,19.511607066635072,14.18,1642.52,4591.62403938334,2972.77,Fraud
ONLINE,2345.58,RED,17,19.511607066635072,11.28,0.58,4591.62403938334,4040.2939254951734,Fraud
ONLINE,0.0,GREEN,2,19.511607066635072,6.38,2.07,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,0,16.82,254.18,3.65,4591.62403938334,4040.2939254951734,Good
TELESALES,508.32,GREEN,15,17.18,22.03,7.62,4591.62403938334,4040.2939254951734,Good
ONLINE,130.86,GREEN,22,19.511607066635072,17.07,394233.02,4591.62403938334,4040.2939254951734,Good
RETAIL,826.62,GREEN,20,19.511607066635072,14.35,315661.85,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,14,18.45,20.05,7.13,4591.62403938334,4040.2939254951734,Good
RETAIL,1062.34,GREEN,21,20.77,21.37,1424.02,4591.62403938334,4040.2939254951734,Good
TELESALES,127.49,GREEN,22,19.511607066635072,6.8,2.87,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,22.08,127.08,28.95,4591.62403938334,4040.2939254951734,Good
ONLINE,529.89,RED,15,19.511607066635072,11.95,56.68,4591.62403938334,4343.9,Fraud
TELESALES,808.25,GREEN,20,19.511607066635072,178.88,699603.53,4591.62403938334,4040.2939254951734,Good
RETAIL,258.96,RED,21,18.67,20.28,31.15,4591.62403938334,4040.2939254951734,Fraud
TELESALES,130.62,GREEN,19,21.93,23.37,7185.85,4591.62403938334,4040.2939254951734,Good
TELESALES,126.96,GREEN,21,19.511607066635072,13.78,5.6,4591.62403938334,4040.2939254951734,Good
ONLINE,2105.68,RED,8,19.45,21.2,0.35,4591.62403938334,4040.2939254951734,Fraud
TELESALES,476.76,RED,18,19.57,21.43,333973.4,4591.62403938334,4040.2939254951734,Fraud
ONLINE,0.0,GREEN,0,15.15,17.7,1.4,4591.62403938334,4040.2939254951734,Good
RETAIL,1158.22,GREEN,19,19.83,21.85,10.25,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,22,18.72,20.58,495114.72,4591.62403938334,4040.2939254951734,Good
ONLINE,2733.84,RED,0,19.511607066635072,6.28,57924.9,4591.62403938334,3801.33,Fraud
TELESALES,0.0,GREEN,17,24.03,109.35,5.82,4591.62403938334,4040.2939254951734,Good
TELESALES,260.76,GREEN,16,15.08,61.15,20.12,4591.62403938334,4040.2939254951734,Good
ONLINE,1102.34,YELLOW,13,19.511607066635072,15.08,442113.0,4591.62403938334,3305.5,Fraud
TELESALES,126.96,YELLOW,15,13.9,15.65,159970.52,4591.62403938334,2907.93,Fraud
RETAIL,635.76,YELLOW,16,19.511607066635072,12.02,26.33,4591.62403938334,6480.02,Fraud
ONLINE,1199.47,RED,0,24.12,29.47,681199.1,4591.62403938334,2349.6,Fraud
TELESALES,794.76,GREEN,22,19.511607066635072,192.65,85.32,4591.62403938334,4040.2939254951734,Good
RETAIL,650.76,GREEN,21,19.23,19.53,685487.03,4591.62403938334,4040.2939254951734,Good
RETAIL,1165.92,RED,19,19.511607066635072,14.48,28.85,4591.62403938334,6480.0,Fraud
TELESALES,127.26,YELLOW,17,19.511607066635072,10.82,1.18,4591.62403938334,4040.2939254951734,Fraud
ONLINE,741.99,GREEN,20,19.511607066635072,186.38,171.08,4591.62403938334,4040.2939254951734,Good
TELESALES,1062.49,RED,15,21.33,88.88,3.9,4591.62403938334,6480.02,Fraud
ONLINE,130.56,GREEN,20,18.3,19.2,1471.18,4591.62403938334,4040.2939254951734,Good
TELESALES,132.06,GREEN,16,19.511607066635072,12.8,1.62,4591.62403938334,4040.2939254951734,Good
RETAIL,599.76,GREEN,17,19.511607066635072,188.63,81.33,4591.62403938334,4040.2939254951734,Good
ONLINE,842.32,GREEN,2,20.77,23.23,2.9,4591.62403938334,4040.2939254951734,Good
TELESALES,359.28,RED,22,24.98,25.15,4.3,4024.17,4357.12,Good
TELESALES,2756.06,RED,15,16.42,45.37,35907.48,4591.62403938334,2984.47,Fraud
ONLINE,1332.73,GREEN,0,19.511607066635072,8.58,51846.5,4591.62403938334,4040.2939254951734,Good
ONLINE,3974.76,RED,19,19.511607066635072,10.48,67870.43,4591.62403938334,2727.27,Fraud
RETAIL,615.21,GREEN,23,18.47,20.93,2.43,4591.62403938334,4040.2939254951734,Good
RETAIL,254.39,GREEN,17,20.57,37.08,2.3,4591.62403938334,4040.2939254951734,Good
TELESALES,1634.5,YELLOW,19,19.511607066635072,20.02,11573.58,4591.62403938334,1614.57,Fraud
TELESALES,254.16,YELLOW,19,19.511607066635072,13.37,1718.67,4591.62403938334,2569.45,Fraud
TELESALES,0.0,GREEN,19,25.4,89.28,3.78,4591.62403938334,4040.2939254951734,Good
TELESALES,255.66,GREEN,16,14.47,20.68,11.7,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,0,19.511607066635072,36.8472312529113,192.38,4591.62403938334,4040.2939254951734,Good
TELESALES,3263.17,RED,0,19.511607066635072,10.83,7.58,4591.62403938334,3923.58,Fraud
RETAIL,374.42,GREEN,17,23.9,56.77,12.75,4591.62403938334,4040.2939254951734,Good
ONLINE,2289.42,RED,15,19.511607066635072,9.7,24213.55,4588.6,2918.83,Good
TELESALES,0.0,GREEN,20,19.511607066635072,36.8472312529113,4.52,4591.62403938334,4040.2939254951734,Good
RETAIL,1675.6,GREEN,0,19.511607066635072,9.58,3118.55,4591.62403938334,4040.2939254951734,Good
TELESALES,809.76,RED,17,19.511607066635072,9.92,185554.05,4591.62403938334,6480.02,Fraud
TELESALES,304.39,GREEN,16,19.511607066635072,173.47,2924.57,4591.62403938334,4040.2939254951734,Good
TELESALES,190.56,GREEN,0,19.511607066635072,18.57,3.25,4591.62403938334,4040.2939254951734,Good
TELESALES,1059.84,RED,21,19.511607066635072,10.5,31772.07,4591.62403938334,4040.2939254951734,Fraud
TELESALES,476.76,YELLOW,19,19.511607066635072,12.98,144591.6,4591.62403938334,2743.63,Fraud
RETAIL,1765.02,GREEN,20,19.511607066635072,12.53,9412.55,4591.62403938334,4040.2939254951734,Good
ONLINE,261.96,GREEN,0,19.511607066635072,16.92,515135.73,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,19,19.511607066635072,36.8472312529113,6.5,4591.62403938334,3049.55,Fraud
ONLINE,0.0,GREEN,8,19.511607066635072,36.8472312529113,52918.42,4591.62403938334,4040.2939254951734,Good
RETAIL,377.04,GREEN,14,16.02,66.18,13.67,4591.62403938334,4040.2939254951734,Good
RETAIL,660.36,GREEN,21,20.57,22.03,5.23,4591.62403938334,4040.2939254951734,Good
ONLINE,635.76,GREEN,20,19.15,138.85,1178307.78,4591.62403938334,4040.2939254951734,Good
TELESALES,381.58,GREEN,16,19.511607066635072,11.77,4.48,4591.62403938334,4040.2939254951734,Good
TELESALES,374.42,GREEN,21,16.93,140.68,15.42,4591.62403938334,4040.2939254951734,Good
TELESALES,847.92,GREEN,22,20.22,109.87,96647.67,4591.62403938334,4040.2939254951734,Good
ONLINE,1174.8,RED,16,19.511607066635072,11.52,198385.93,4591.62403938334,4128.65,Fraud
TELESALES,0.0,GREEN,16,15.88,21.48,4.25,4591.62403938334,4040.2939254951734,Good
TELESALES,129.06,GREEN,23,19.18,31.57,2906.28,4591.62403938334,4040.2939254951734,Good
ONLINE,875.92,GREEN,20,19.511607066635072,9.53,749779.67,4591.62403938334,4040.2939254951734,Good
ONLINE,469.11,RED,19,17.18,16.62,488056.02,7426.07,1506.93,Good
RETAIL,1353.04,RED,18,17.58,22.2,31.12,4591.62403938334,6480.03,Fraud
TELESALES,785.38,RED,18,20.0,21.65,2865.45,4591.62403938334,6480.3,Fraud
RETAIL,813.5,GREEN,20,17.95,19.6,14.22,4591.62403938334,4040.2939254951734,Good
